time,open,high,low,close,volume
2023-08-17T17:30:00.000Z,1886.04,1886.43,1885.03,1885.84,1419
2023-08-17T17:45:00.000Z,1885.88,1887.02,1885.61,1886.17,1222
2023-08-17T18:00:00.000Z,1886.18,1886.19,1885.07,1885.49,1115
2023-08-17T18:15:00.000Z,1885.48,1886.84,1885.19,1886.49,931
2023-08-17T18:30:00.000Z,1886.53,1886.66,1885.2,1885.52,958
2023-08-17T18:45:00.000Z,1885.53,1886.99,1885.43,1886.64,936
2023-08-17T19:00:00.000Z,1886.66,1888.46,1886.6,1888.22,1238
2023-08-17T19:15:00.000Z,1888.25,1889.43,1888.16,1888.64,1377
2023-08-17T19:30:00.000Z,1888.62,1889.13,1888.29,1888.72,986
2023-08-17T19:45:00.000Z,1888.7,1890.14,1888.53,1889.07,1294
2023-08-17T20:00:00.000Z,1889.08,1889.42,1888.63,1889.22,430
2023-08-17T20:15:00.000Z,1889.23,1889.42,1888.71,1888.75,265
2023-08-17T20:30:00.000Z,1888.75,1888.96,1888.37,1888.54,301
2023-08-17T20:45:00.000Z,1888.63,1889.52,1888.62,1889.27,342
2023-08-17T22:00:00.000Z,1889.66,1889.72,1889.12,1889.45,303
2023-08-17T22:15:00.000Z,1889.38,1890.16,1889.26,1889.61,322
2023-08-17T22:30:00.000Z,1889.68,1889.99,1889.03,1889.97,385
2023-08-17T22:45:00.000Z,1889.95,1890.15,1889.87,1889.87,116
2023-08-17T23:00:00.000Z,1889.92,1890.67,1889.26,1890.23,367
2023-08-17T23:15:00.000Z,1890.26,1890.6,1890.26,1890.3,354
2023-08-17T23:30:00.000Z,1890.3,1890.63,1889.96,1890.56,314
2023-08-17T23:45:00.000Z,1890.59,1891.63,1890.52,1891.26,504
2023-08-18T00:00:00.000Z,1891.35,1891.36,1890.7,1891.17,854
2023-08-18T00:15:00.000Z,1891.1,1891.81,1891.05,1891.65,572
2023-08-18T00:30:00.000Z,1891.64,1892.53,1891.29,1892.35,601
2023-08-18T00:45:00.000Z,1892.35,1893.89,1892.2,1893.31,1045
2023-08-18T01:00:00.000Z,1893.34,1893.86,1892.45,1893.13,1726
2023-08-18T01:15:00.000Z,1893.13,1894.85,1892.69,1894.6,1801
2023-08-18T01:30:00.000Z,1894.6,1895.15,1893.32,1894.21,1754
2023-08-18T01:45:00.000Z,1894.24,1894.39,1892.98,1893.6,1449
2023-08-18T02:00:00.000Z,1893.57,1894.77,1893.09,1894.77,1442
2023-08-18T02:15:00.000Z,1894.81,1894.92,1893.56,1893.86,808
2023-08-18T02:30:00.000Z,1893.89,1894.13,1893.38,1893.66,1172
2023-08-18T02:45:00.000Z,1893.67,1893.91,1892.84,1893.21,984
2023-08-18T03:00:00.000Z,1893.21,1893.21,1891.87,1892.16,1158
2023-08-18T03:15:00.000Z,1892.21,1892.47,1891.64,1892.11,868
2023-08-18T03:30:00.000Z,1892.11,1893.63,1892.06,1893.46,950
2023-08-18T03:45:00.000Z,1893.44,1893.46,1892.63,1892.7,624
2023-08-18T04:00:00.000Z,1892.69,1893.34,1892.69,1892.78,451
2023-08-18T04:15:00.000Z,1892.83,1892.83,1892.13,1892.14,631
2023-08-18T04:30:00.000Z,1892.14,1892.62,1891.98,1892.18,610
2023-08-18T04:45:00.000Z,1892.19,1892.28,1891.17,1892.18,744
2023-08-18T05:00:00.000Z,1892.19,1892.3,1891.69,1892.22,798
2023-08-18T05:15:00.000Z,1892.29,1892.4,1891.68,1892.2,693
2023-08-18T05:30:00.000Z,1892.21,1893.3,1891.8,1893.11,1038
2023-08-18T05:45:00.000Z,1893.1,1894.12,1892.82,1893.66,926
2023-08-18T06:00:00.000Z,1893.73,1893.76,1892.39,1893.33,1531
2023-08-18T06:15:00.000Z,1893.34,1893.91,1892.23,1892.73,1348
2023-08-18T06:30:00.000Z,1892.74,1892.96,1891.82,1892.49,1914
2023-08-18T06:45:00.000Z,1892.51,1893.36,1892.04,1892.15,1652
2023-08-18T07:00:00.000Z,1892.04,1893.7,1891.91,1892.93,2089
2023-08-18T07:15:00.000Z,1892.93,1893.12,1892.15,1892.7,1439
2023-08-18T07:30:00.000Z,1892.74,1893.83,1892.72,1893.82,1476
2023-08-18T07:45:00.000Z,1893.83,1893.99,1892.52,1892.6,1185
2023-08-18T08:00:00.000Z,1892.59,1893.54,1892.57,1892.95,1332
2023-08-18T08:15:00.000Z,1892.94,1893.37,1891.55,1892.45,1365
2023-08-18T08:30:00.000Z,1892.44,1893.3,1891.39,1891.51,1168
2023-08-18T08:45:00.000Z,1891.52,1892.37,1891.4,1892.04,1069
2023-08-18T09:00:00.000Z,1892,1892.55,1891.52,1891.9,991
2023-08-18T09:15:00.000Z,1891.89,1892.09,1891.38,1891.78,937
2023-08-18T09:30:00.000Z,1891.79,1892.68,1891.5,1892.43,882
2023-08-18T09:45:00.000Z,1892.42,1892.86,1892.04,1892.76,685
2023-08-18T10:00:00.000Z,1892.76,1895.35,1892.74,1895.04,1265
2023-08-18T10:15:00.000Z,1895.05,1895.48,1894.47,1895.44,1067
2023-08-18T10:30:00.000Z,1895.45,1895.54,1894.21,1894.33,990
2023-08-18T10:45:00.000Z,1894.33,1894.83,1894.01,1894.21,835
2023-08-18T11:00:00.000Z,1894.22,1894.29,1893.28,1893.69,913
2023-08-18T11:15:00.000Z,1893.68,1894.12,1893.25,1894.03,877
2023-08-18T11:30:00.000Z,1894.03,1894.67,1893.58,1894.67,1085
2023-08-18T11:45:00.000Z,1894.66,1895.07,1893.43,1893.76,1254
2023-08-18T12:00:00.000Z,1893.81,1894.85,1893.38,1893.65,1593
2023-08-18T12:15:00.000Z,1893.66,1893.78,1889.59,1889.97,2305
2023-08-18T12:30:00.000Z,1889.98,1891.44,1888.68,1891.21,2796
2023-08-18T12:45:00.000Z,1891.22,1891.49,1889.93,1890.24,2253
2023-08-18T13:00:00.000Z,1890.25,1894.21,1889.38,1893.77,2728
2023-08-18T13:15:00.000Z,1893.76,1895.13,1893.14,1894.42,2273
2023-08-18T13:30:00.000Z,1894.42,1895.04,1890.9,1894.83,3365
