time,open,high,low,close,volume
2022-11-08T01:15:00.000Z,20584.3,20638.9,20570.5,20613,936.47
2022-11-08T01:30:00.000Z,20613,20629,20600,20617.7,443.33
2022-11-08T01:45:00.000Z,20617.7,20636,20616.4,20627.8,337.49
2022-11-08T02:00:00.000Z,20627.8,20640,20619,20623,343.27
2022-11-08T02:15:00.000Z,20623,20674,20619.8,20661.8,559.45
2022-11-08T02:30:00.000Z,20661.9,20663.7,20633.3,20645.5,246.75
2022-11-08T02:45:00.000Z,20645.4,20661.1,20434.6,20443.7,3731.07
2022-11-08T03:00:00.000Z,20444,20533.3,20400,20492.4,3116
2022-11-08T03:15:00.000Z,20492.6,20509.9,20286,20378,5838.55
2022-11-08T03:30:00.000Z,20378.1,20438.9,20312.2,20314.5,1674.89
2022-11-08T03:45:00.000Z,20314.4,20342.8,20123,20151.9,5972.85
2022-11-08T04:00:00.000Z,20151.9,20243,19502.5,19746.9,17680.53
2022-11-08T04:15:00.000Z,19747,19790.7,19537.6,19763.4,7950.17
2022-11-08T04:30:00.000Z,19765,19765.4,19623.2,19651.2,3600.74
2022-11-08T04:45:00.000Z,19652.7,19721.2,19613.6,19637,2407.47
2022-11-08T05:00:00.000Z,19636.9,19725.7,19387.3,19550.7,6113.69
2022-11-08T05:15:00.000Z,19550.2,19618,19327.2,19532.9,5763.78
2022-11-08T05:30:00.000Z,19532.9,19703.9,19524.3,19692.9,3373.75
2022-11-08T05:45:00.000Z,19690.6,19732.9,19642.6,19697.5,2329.44
2022-11-08T06:00:00.000Z,19697.4,19712,19646.3,19693,1028.84
2022-11-08T06:15:00.000Z,19693.1,19759.8,19677.3,19701.7,1472.39
2022-11-08T06:30:00.000Z,19701.6,19850,19693.8,19840.1,2129.07
2022-11-08T06:45:00.000Z,19841,19848.8,19775,19783.5,1586.79
2022-11-08T07:00:00.000Z,19783.5,19803.4,19741.5,19745.2,1092.11
2022-11-08T07:15:00.000Z,19745.3,19767.2,19720.2,19764.6,1019.21
2022-11-08T07:30:00.000Z,19766.8,19848,19748,19840,1882.13
2022-11-08T07:45:00.000Z,19840.1,19846.6,19780,19793.3,948.56
2022-11-08T08:00:00.000Z,19793.3,19795.8,19702.5,19730,1339.92
2022-11-08T08:15:00.000Z,19730,19730,19666.1,19709.5,1928.26
2022-11-08T08:30:00.000Z,19709.4,19779.5,19697.8,19768.4,1342.39
2022-11-08T08:45:00.000Z,19766.9,19766.9,19711.7,19730.4,388.25
2022-11-08T09:00:00.000Z,19730.4,19754.9,19705.1,19740.7,360.26
2022-11-08T09:15:00.000Z,19740.6,19785.5,19693.1,19755,796.4
2022-11-08T09:30:00.000Z,19755.1,19790,19735,19787.1,638.01
2022-11-08T09:45:00.000Z,19787.2,19792.6,19745.8,19775,407.6
2022-11-08T10:00:00.000Z,19774.9,19784.6,19736,19784.5,576.52
2022-11-08T10:15:00.000Z,19784.5,19784.5,19710,19721.9,476.61
2022-11-08T10:30:00.000Z,19720,19738.8,19688.5,19697.5,788.94
2022-11-08T10:45:00.000Z,19697.4,19719.9,19650.8,19689.7,883.46
2022-11-08T11:00:00.000Z,19689.7,19725,19580,19718.1,2428.77
2022-11-08T11:15:00.000Z,19718.1,19737.4,19688.3,19696.8,545.2
2022-11-08T11:30:00.000Z,19696.9,19714.2,19665,19679.8,624.15
2022-11-08T11:45:00.000Z,19680,19707.4,19666,19699.1,678.64
2022-11-08T12:00:00.000Z,19699,19749.8,19681.2,19742.9,661.42
2022-11-08T12:15:00.000Z,19743.5,19743.5,19684.3,19685,546.87
2022-11-08T12:30:00.000Z,19684.9,19707.1,19645.1,19668.6,1056.17
2022-11-08T12:45:00.000Z,19668.5,19727.1,19662.5,19723,565.36
2022-11-08T13:00:00.000Z,19723,19726.9,19694.7,19707.7,426.08
2022-11-08T13:15:00.000Z,19706.5,19717.8,19643.9,19661.1,789.95
2022-11-08T13:30:00.000Z,19661.1,19677.2,19625.3,19647,870.53
2022-11-08T13:45:00.000Z,19647.3,19674.4,19530,19555.8,2671.16
2022-11-08T14:00:00.000Z,19555.9,19652.4,19502.4,19590.5,2845.87
2022-11-08T14:15:00.000Z,19590.5,19617.9,19500,19579.3,2370.85
2022-11-08T14:30:00.000Z,19579.5,19587,19300,19405,7567.99
2022-11-08T14:45:00.000Z,19404.9,19528.8,19321.7,19420,4278.65
2022-11-08T15:00:00.000Z,19420,19489,19367.9,19444.9,2670.61
2022-11-08T15:15:00.000Z,19444.8,19476.6,19217,19290,4410.63
2022-11-08T15:30:00.000Z,19290.1,19374,19290.1,19350.2,2630.9
2022-11-08T15:45:00.000Z,19350.1,19528.1,19325.2,19525.2,2552.21
2022-11-08T16:00:00.000Z,19525.2,20264.3,19483.3,20191.5,24485.98
2022-11-08T16:15:00.000Z,20192.2,20218.4,20000,20161.5,7991.37
2022-11-08T16:30:00.000Z,20161.5,20695.9,20133.3,20568,16194.87
2022-11-08T16:45:00.000Z,20568,20577.1,20353.2,20370.7,4369.41
2022-11-08T17:00:00.000Z,20370.6,20438.9,20090,20101.1,6853.33
2022-11-08T17:15:00.000Z,20102.6,20155,19663.5,19838.9,12551.73
2022-11-08T17:30:00.000Z,19839.4,19975.4,19736.4,19769.8,5009.64
2022-11-08T17:45:00.000Z,19769.6,19824,19317.3,19336.6,10322.08
2022-11-08T18:00:00.000Z,19335.8,19544.9,18800.1,19017.2,26304.48
2022-11-08T18:15:00.000Z,19017.2,19028,18312.7,18746.5,27056.79
2022-11-08T18:30:00.000Z,18748.1,19009.8,18645,18744.2,8028.09
2022-11-08T18:45:00.000Z,18741.2,18849.6,18570,18598.9,5914.18
2022-11-08T19:00:00.000Z,18598.7,18712.8,18430.2,18478.9,6441.51
2022-11-08T19:15:00.000Z,18482.6,18587.5,17598.3,17696.9,24848.42
2022-11-08T19:30:00.000Z,17696.8,18416.7,16824.9,18172.2,42308.22
2022-11-08T19:45:00.000Z,18172.2,18567,18093.5,18253,8335.04
2022-11-08T20:00:00.000Z,18252.1,18484.9,17784.2,18161.7,11660.62
2022-11-08T20:15:00.000Z,18161.7,18258.3,17979.1,18096.1,4693.9
2022-11-08T20:30:00.000Z,18096,18299.7,18088.7,18280.4,2756.22
2022-11-08T20:45:00.000Z,18281.6,18450.5,18146,18151.1,3439.19
2022-11-08T21:00:00.000Z,18151.2,18438.5,18131.4,18378.2,2498.38
2022-11-08T21:15:00.000Z,18374.8,18393.9,18217.6,18311.3,3185.18
2022-11-08T21:30:00.000Z,18311.3,18594.5,18259.9,18562.7,2794.58
2022-11-08T21:45:00.000Z,18562.7,18717,18477.1,18701.9,2711.99
2022-11-08T22:00:00.000Z,18700.6,18730.6,18500,18546.6,1550.56
2022-11-08T22:15:00.000Z,18546.6,18692.1,18510.2,18583.6,1353.79
2022-11-08T22:30:00.000Z,18583.5,18593,18470.7,18497.3,973.34
2022-11-08T22:45:00.000Z,18497.3,18532.3,18377.8,18463.1,1592.53
2022-11-08T23:00:00.000Z,18463.1,18580,18401.9,18522.5,1478.4
2022-11-08T23:15:00.000Z,18520.8,18532.6,18372.1,18452.9,1169.92
2022-11-08T23:30:00.000Z,18451.1,18644.9,18420.5,18644.9,1697.58
2022-11-08T23:45:00.000Z,18644.9,18644.9,18490.1,18545,1937.89
2022-11-09T00:00:00.000Z,18545.1,18562.5,18412.7,18464.5,2030.38
2022-11-09T00:15:00.000Z,18466.3,18569,18461,18542.9,1078.35
2022-11-09T00:30:00.000Z,18544.4,18594.1,18479.4,18513.1,1205.82
2022-11-09T00:45:00.000Z,18513.2,18523.6,18328,18332.8,1920.25
2022-11-09T01:00:00.000Z,18332.7,18436,18288.7,18381.6,1817.37
2022-11-09T01:15:00.000Z,18381.7,18471.4,18361,18382.4,1163.31
2022-11-09T01:30:00.000Z,18382.9,18493.6,18375.6,18410.4,1463.63
2022-11-09T01:45:00.000Z,18410.3,18461.4,18300,18324.3,1851.62
2022-11-09T02:00:00.000Z,18324.3,18397.5,18291,18364.3,1407.65
2022-11-09T02:15:00.000Z,18364.3,18427.7,18356.7,18371.9,1387.87
2022-11-09T02:30:00.000Z,18371.9,18372.4,18183.1,18196.4,2680.86
2022-11-09T02:45:00.000Z,18196.4,18275.9,18100.4,18131.8,2568.55
2022-11-09T03:00:00.000Z,18128.2,18200,18000,18005.9,2676.33
2022-11-09T03:15:00.000Z,18006,18246.6,18002.9,18209.5,2688.93
2022-11-09T03:30:00.000Z,18208.6,18244.9,18097.8,18244.9,1549.42
2022-11-09T03:45:00.000Z,18245,18354.7,18230.2,18318.7,2061.3
2022-11-09T04:00:00.000Z,18318.6,18330.2,18229.1,18319.6,1170.22
2022-11-09T04:15:00.000Z,18319.6,18368.8,18268,18330.6,1366.69
2022-11-09T04:30:00.000Z,18330.5,18387.3,18250.4,18256.9,2109.37
2022-11-09T04:45:00.000Z,18256.9,18274.7,18200,18260.5,836.64
2022-11-09T05:00:00.000Z,18257.7,18278.3,18170.7,18231.2,1547.51
2022-11-09T05:15:00.000Z,18232.2,18427.6,18220,18409.9,2176.2
2022-11-09T05:30:00.000Z,18410,18470,18331,18449.1,2052.01
2022-11-09T05:45:00.000Z,18449.1,18513.9,18375.1,18394.3,2612.69
2022-11-09T06:00:00.000Z,18394.2,18456.7,18361.7,18386.3,1385.89
2022-11-09T06:15:00.000Z,18386.3,18438.7,18346.2,18408,1442.2
2022-11-09T06:30:00.000Z,18407.9,18418.6,18352.8,18406.2,733.24
2022-11-09T06:45:00.000Z,18406.1,18448,18290.2,18301.1,1983.51
2022-11-09T07:00:00.000Z,18301,18346.3,18299.6,18319.9,820.73
2022-11-09T07:15:00.000Z,18318.1,18329.6,18262.6,18319.6,1364.05
2022-11-09T07:30:00.000Z,18319.6,18344.2,18206.8,18254.2,2015.79
2022-11-09T07:45:00.000Z,18254.2,18299.9,18201.9,18237.6,1386.08
2022-11-09T08:00:00.000Z,18237.6,18253.8,18080.1,18101,4034.57
2022-11-09T08:15:00.000Z,18099.5,18174.7,18040,18138.1,3409.15
2022-11-09T08:30:00.000Z,18138.2,18214.9,18050.6,18187.8,6460.33
2022-11-09T08:45:00.000Z,18187.7,18188.3,18090,18148.6,1474.61
2022-11-09T09:00:00.000Z,18148.7,18151.6,17851,17874.7,5501.41
2022-11-09T09:15:00.000Z,17874.6,18099,17791.2,17985.7,6704.26
2022-11-09T09:30:00.000Z,17986.9,18022.2,17788.2,17842.2,3976.35
2022-11-09T09:45:00.000Z,17842.3,17883.3,17617.8,17766.1,6857.63
2022-11-09T10:00:00.000Z,17767,17839.6,17355.3,17397.7,9801.19
2022-11-09T10:15:00.000Z,17398.6,17556.2,17248.1,17403,8963.41
2022-11-09T10:30:00.000Z,17403,17723.2,17336.3,17680.5,6584.44
2022-11-09T10:45:00.000Z,17680.6,17824,17650.3,17683.1,4164.74
2022-11-09T11:00:00.000Z,17684.9,17739.2,17552.5,17731.5,3030.86
2022-11-09T11:15:00.000Z,17732.2,17867.9,17699.1,17751,3007.28
2022-11-09T11:30:00.000Z,17751,17763.1,17624.5,17684.5,2334.33
2022-11-09T11:45:00.000Z,17684.9,17855.7,17664.9,17813.9,2146.2
2022-11-09T12:00:00.000Z,17813.9,17982.7,17785.3,17978.3,4437.64
2022-11-09T12:15:00.000Z,17976.8,17979.8,17655.8,17692.7,3292.83
2022-11-09T12:30:00.000Z,17692.6,17856.8,17689.2,17822.6,2054.85
2022-11-09T12:45:00.000Z,17822.8,18023.6,17412.3,17620.4,9716.02
2022-11-09T13:00:00.000Z,17620,17716.6,17297.5,17446.4,6473.05
2022-11-09T13:15:00.000Z,17446.4,17576.1,17371.3,17492.4,3731.08
2022-11-09T13:30:00.000Z,17492.4,17650,17402,17611,3450.77
2022-11-09T13:45:00.000Z,17610.9,17642.2,17539.6,17582,1918.14
2022-11-09T14:00:00.000Z,17581.9,17668.3,17514.2,17598,2081.41
2022-11-09T14:15:00.000Z,17598,17611.5,17433.4,17496.9,2531.67
2022-11-09T14:30:00.000Z,17496.9,17689,17360,17687.6,4490.87
2022-11-09T14:45:00.000Z,17689,17818.9,17578,17643.8,5502.37
2022-11-09T15:00:00.000Z,17643.8,17838.5,17609.1,17722.7,3193.76
2022-11-09T15:15:00.000Z,17725.1,17808.2,17620.2,17637.2,2572.05
2022-11-09T15:30:00.000Z,17637.2,17694.9,16888.9,17172.2,22505.11
2022-11-09T15:45:00.000Z,17172.8,17351.1,17009.3,17123.7,9130.42
2022-11-09T16:00:00.000Z,17118.1,17328.5,17027.2,17199.8,4701.94
2022-11-09T16:15:00.000Z,17200.1,17280.5,16845.2,17074,6108.53
2022-11-09T16:30:00.000Z,17068.8,17320.8,16980.6,17260.4,5401.39
2022-11-09T16:45:00.000Z,17261.9,17286.3,17069.1,17086.1,2378.31
2022-11-09T17:00:00.000Z,17086,17192.7,17036.7,17180.1,2006.46
2022-11-09T17:15:00.000Z,17181.1,17223.6,16888.4,16926.5,3408.83
2022-11-09T17:30:00.000Z,16926.5,17100,16752,17021.9,4113.57
2022-11-09T17:45:00.000Z,17021.9,17116.3,16938.3,16952.8,1695.45
2022-11-09T18:00:00.000Z,16952.8,17011.8,16711,16787,4268.41
2022-11-09T18:15:00.000Z,16787.5,16888,16695.3,16724.1,2953.05
2022-11-09T18:30:00.000Z,16725.9,16806.3,16423.5,16519.5,5875.02
2022-11-09T18:45:00.000Z,16519.6,16748.8,16435.4,16600,5220.66
2022-11-09T19:00:00.000Z,16601.8,16829.7,16591.5,16739.3,3678.41
2022-11-09T19:15:00.000Z,16739.2,17014,16700.1,16919.1,3334.24
2022-11-09T19:30:00.000Z,16916.4,16989.1,16826.3,16929.4,1675.44
2022-11-09T19:45:00.000Z,16929.4,16941.6,16709.1,16777.4,2294.77
2022-11-09T20:00:00.000Z,16777.3,16815.9,16714.1,16732.2,1836.73
2022-11-09T20:15:00.000Z,16732.2,16850,16653.8,16738.5,1937.71
2022-11-09T20:30:00.000Z,16738.5,16895.2,16224.4,16298.8,6511.01
2022-11-09T20:45:00.000Z,16298.9,16460,16088,16234,10197.78
2022-11-09T21:00:00.000Z,16230.3,16253.3,15966,16193,5147.27
2022-11-09T21:15:00.000Z,16191.1,16210.4,15784.3,15880.2,8534.4
2022-11-09T21:30:00.000Z,15882.5,16212.8,15705,15782.8,7454.8
2022-11-09T21:45:00.000Z,15783.8,16000,15588.9,15716,6978.43
2022-11-09T22:00:00.000Z,15721.4,15844,15480,15729.8,6955.59
2022-11-09T22:15:00.000Z,15729.7,16052.5,15697.8,15931.2,5381.66
2022-11-09T22:30:00.000Z,15931.1,16020,15820.8,15943.3,3319.02
2022-11-09T22:45:00.000Z,15943.3,15977,15828.2,15846.6,1962.36
2022-11-09T23:00:00.000Z,15846.7,15960.1,15512.6,15756.7,11619.51
2022-11-09T23:15:00.000Z,15757.1,15783.8,15600,15674.3,4769.49
2022-11-09T23:30:00.000Z,15677.5,15809.8,15604.4,15782.8,3478.47
2022-11-09T23:45:00.000Z,15782,15918.4,15750,15905,3263.68
2022-11-10T00:00:00.000Z,15905,16318.8,15739.1,16103.7,7978.2
2022-11-10T00:15:00.000Z,16102.8,16224.8,15905.4,16191.3,3936.03
2022-11-10T00:30:00.000Z,16191.2,16234,16030.6,16135.5,2831.12
2022-11-10T00:45:00.000Z,16135.4,16279,16046,16257.9,2211.77
2022-11-10T01:00:00.000Z,16257.3,16433.5,16222.8,16325.2,3019.04
2022-11-10T01:15:00.000Z,16323.9,16338.3,16110,16173.8,1963.92
2022-11-10T01:30:00.000Z,16173.8,16284,16104.9,16216.7,2133.99
2022-11-10T01:45:00.000Z,16216.6,16236.9,16066,16136.7,1674.94
2022-11-10T02:00:00.000Z,16136.7,16166,16040.9,16119.4,1306.54
2022-11-10T02:15:00.000Z,16119.4,16195,16118.5,16135.8,1016.7
2022-11-10T02:30:00.000Z,16138.1,16265,16098.4,16240.3,1688.01
2022-11-10T02:45:00.000Z,16239.2,16239.4,16102.5,16212,1661.69
2022-11-10T03:00:00.000Z,16212,16500,16186.4,16365.6,4826.12
2022-11-10T03:15:00.000Z,16364.3,16530.8,16344,16369.9,2853.41
2022-11-10T03:30:00.000Z,16370,16588.2,16307.5,16529.6,3327.27
2022-11-10T03:45:00.000Z,16529.5,16541.7,16342.3,16372.2,1971.09
2022-11-10T04:00:00.000Z,16372.1,16406,16297.6,16368.5,1503.59
2022-11-10T04:15:00.000Z,16368.5,16465,16250.1,16263.1,1793.67
2022-11-10T04:30:00.000Z,16263.1,16316.9,16210,16292.3,1850.67
2022-11-10T04:45:00.000Z,16292.2,16500,16292.2,16488.2,1851.66
2022-11-10T05:00:00.000Z,16491.2,16780,16486.3,16682.7,4861.66
2022-11-10T05:15:00.000Z,16683.9,16692.5,16531.7,16624.3,2068.23
2022-11-10T05:30:00.000Z,16623.1,16718,16579.3,16605.7,1559.49
2022-11-10T05:45:00.000Z,16605.7,16766.5,16588.4,16710.1,1701.94
2022-11-10T06:00:00.000Z,16710,16780,16625.3,16646.4,1882.89
2022-11-10T06:15:00.000Z,16646.4,16831.3,16602.5,16737.9,2289.2
2022-11-10T06:30:00.000Z,16738,16894.2,16671.1,16720.6,3014.39
2022-11-10T06:45:00.000Z,16720.5,16758.2,16661.1,16693.6,1790.91
2022-11-10T07:00:00.000Z,16695.8,16765.9,16626.7,16726.9,1803.47
2022-11-10T07:15:00.000Z,16728.7,16847,16647.7,16778,2862.25
2022-11-10T07:30:00.000Z,16778,16932.8,16702.2,16749.9,3243.78
2022-11-10T07:45:00.000Z,16748.2,16786.3,16688.1,16762.7,1579.41
2022-11-10T08:00:00.000Z,16762.7,16779.8,16636.2,16645.7,2301.41
2022-11-10T08:15:00.000Z,16647.6,16670.5,16482,16583.3,3777.72
2022-11-10T08:30:00.000Z,16583.3,16817.9,16515,16744.2,4208.74
2022-11-10T08:45:00.000Z,16744.2,16959.2,16682,16842.6,4690.41
2022-11-10T09:00:00.000Z,16844.4,16855.2,16709.2,16795,2215.32
2022-11-10T09:15:00.000Z,16795,16795,16795,16795,0
2022-11-10T09:30:00.000Z,16795,16795,16795,16795,0
2022-11-10T09:45:00.000Z,16795,16795,16795,16795,0
2022-11-10T10:00:00.000Z,16794.3,16794.3,16513.1,16559.9,1625.69
2022-11-10T10:15:00.000Z,16559.9,16618.8,16517,16549.3,2516.77
2022-11-10T10:30:00.000Z,16549.3,16561.2,16331.1,16494.2,4159.9
2022-11-10T10:45:00.000Z,16494.2,16497.3,16350,16400,2152.82
2022-11-10T11:00:00.000Z,16400.8,16462.9,16271.5,16360,4037.32
2022-11-10T11:15:00.000Z,16360.1,16453.4,16250,16448.5,3050.07
2022-11-10T11:30:00.000Z,16448.4,16543.2,16412.7,16463.6,2112.13
2022-11-10T11:45:00.000Z,16463.6,16535,16391.7,16404.6,1977.81
2022-11-10T12:00:00.000Z,16404.1,16679.9,16391.8,16656.4,4144.75
2022-11-10T12:15:00.000Z,16657.4,16896.8,16572.1,16572.9,4716.51
2022-11-10T12:30:00.000Z,16573,16660,16541.7,16588.5,2148.71
2022-11-10T12:45:00.000Z,16587.1,16720.2,16582.2,16676.1,1757.69
2022-11-10T13:00:00.000Z,16676.1,16777.9,16639.6,16717,1972.29
2022-11-10T13:15:00.000Z,16717,16720,16591.3,16636.5,2351.13
2022-11-10T13:30:00.000Z,16635.3,17780,16563.7,17370.1,24533.03
2022-11-10T13:45:00.000Z,17366.4,17800,17300,17651.4,9603.94
2022-11-10T14:00:00.000Z,17650,17653,17422,17576.5,5801.89
2022-11-10T14:15:00.000Z,17576.6,17674.6,17422,17632,4584.7
2022-11-10T14:30:00.000Z,17631.9,17750,17400.4,17467,4653.55
2022-11-10T14:45:00.000Z,17467,17687.9,17446.8,17638.5,3606.09
2022-11-10T15:00:00.000Z,17635.9,17970,17603,17701.3,8898.75
2022-11-10T15:15:00.000Z,17701.3,17785.4,17606.4,17662.8,2747.59
2022-11-10T15:30:00.000Z,17662.8,17695.2,17381.8,17482.5,5435.77
2022-11-10T15:45:00.000Z,17482.6,17585.8,17425.2,17559.9,2058.69
2022-11-10T16:00:00.000Z,17559.9,17637.7,17450.4,17603.4,3698.11
2022-11-10T16:15:00.000Z,17604.9,17926.8,17594.5,17862.4,6736.66
2022-11-10T16:30:00.000Z,17865.7,17967,17730.9,17909.5,3748.95
2022-11-10T16:45:00.000Z,17909.5,17909.9,17742.8,17775,3116.79
2022-11-10T17:00:00.000Z,17774.9,17826.5,17684.5,17731.9,2249.79
2022-11-10T17:15:00.000Z,17731.9,17784.5,17628,17688.8,2293.46
2022-11-10T17:30:00.000Z,17689.4,17703.7,17142.8,17256.3,6786.57
2022-11-10T17:45:00.000Z,17249.9,17290.5,17114.1,17191.7,3941.59
2022-11-10T18:00:00.000Z,17190.7,17482.9,17180,17389.7,3840.92
2022-11-10T18:15:00.000Z,17389.7,17401.6,17180.1,17188.7,2053.44
2022-11-10T18:30:00.000Z,17188.7,17390.9,17188.7,17335.8,1448.08
2022-11-10T18:45:00.000Z,17336,17372.8,17296.4,17358.2,623.94
2022-11-10T19:00:00.000Z,17358.1,17449.9,17321.5,17349.7,1418.49
2022-11-10T19:15:00.000Z,17347.1,17379.2,17220.1,17340,1152.07
2022-11-10T19:30:00.000Z,17339.9,17387.2,17304.2,17321.9,846.95
2022-11-10T19:45:00.000Z,17321.8,17496.2,17290.6,17452.6,1590.49
2022-11-10T20:00:00.000Z,17452.5,17469.5,17374.6,17436.4,1325.58
2022-11-10T20:15:00.000Z,17436.3,17502.4,17394.5,17481.9,1290.71
2022-11-10T20:30:00.000Z,17481.9,17527.2,17437.8,17481.7,1071.84
2022-11-10T20:45:00.000Z,17481.9,18185.3,17462,18080.5,10469.3
2022-11-10T21:00:00.000Z,18080.2,18144.2,17901.5,17921.8,3823.09
2022-11-10T21:15:00.000Z,17921.8,18034,17846.7,17980.1,2242.09
2022-11-10T21:30:00.000Z,17981.6,17990.8,17885,17903.2,1369.47
2022-11-10T21:45:00.000Z,17903.1,17911,17764.9,17861.7,1632.76
2022-11-10T22:00:00.000Z,17858.8,17867.3,17674.2,17715.1,1208.01
2022-11-10T22:15:00.000Z,17715,17798,17715,17735.8,863.54
2022-11-10T22:30:00.000Z,17735.9,17867,17728.7,17834.5,875.52
2022-11-10T22:45:00.000Z,17836.6,17889,17819,17828.1,697.94
2022-11-10T23:00:00.000Z,17828.1,17866.2,17738.1,17738.1,896.73
2022-11-10T23:15:00.000Z,17738.2,17751.7,17451.1,17552.1,2797.91
2022-11-10T23:30:00.000Z,17552.1,17638.3,17513.2,17522.7,1250.41
2022-11-10T23:45:00.000Z,17522.6,17618.5,17514.3,17604.7,775.31
2022-11-11T00:00:00.000Z,17602.6,17657.3,17546.6,17594.4,1589.57
2022-11-11T00:15:00.000Z,17594.3,17612.2,17395.8,17498.7,1927.78
2022-11-11T00:30:00.000Z,17500.5,17570.7,17466.8,17495.8,1032.07
2022-11-11T00:45:00.000Z,17495.8,17609.8,17491.7,17555.5,1073.12
2022-11-11T01:00:00.000Z,17555.6,17663,17550.8,17644.7,1618.55
2022-11-11T01:15:00.000Z,17643,17696.5,17579.4,17584.7,1519.76
2022-11-11T01:30:00.000Z,17586.3,17606,17300,17372,3129.47
2022-11-11T01:45:00.000Z,17372,17378.2,17200,17270.5,2577.96
2022-11-11T02:00:00.000Z,17269.1,17360.7,17024.2,17088.1,5285.2
2022-11-11T02:15:00.000Z,17088,17212.9,17040,17168.6,2280.2
2022-11-11T02:30:00.000Z,17173.1,17231.9,17126.6,17202.5,1755.9
2022-11-11T02:45:00.000Z,17202.4,17233.7,17160.4,17210.8,1255.29
2022-11-11T03:00:00.000Z,17208,17220,17023.6,17101.5,3479.47
2022-11-11T03:15:00.000Z,17101.5,17154.5,16892,16929.6,3995.04
2022-11-11T03:30:00.000Z,16929.5,17111,16900,17053.4,2436.44
2022-11-11T03:45:00.000Z,17053.5,17099.9,17020.1,17069.1,1118.02
2022-11-11T04:00:00.000Z,17069.1,17192.9,17013.3,17167.7,2171.75
2022-11-11T04:15:00.000Z,17167.7,17177.7,17084.2,17125.6,999.03
2022-11-11T04:30:00.000Z,17126,17189,17062.8,17114.3,1257.29
2022-11-11T04:45:00.000Z,17114.3,17114.3,17021.5,17097.8,1261.22
2022-11-11T05:00:00.000Z,17097.9,17200,17072.2,17172,2036.13
